Ch_0,Ch_1,Ch_2,Ch_3,Ratio_0_1,TimeDiff_0_1,Ratio_2_3,TimeDiff_2_3
1106,1112,835,616,0.9946043165467626,-377,1.3555194805194806,1189
1110,992,691,636,1.1189516129032258,-937,1.0864779874213837,-1000
1548,1518,2681,2343,1.0197628458498025,-376,1.1442594963721724,968
1299,1140,1035,626,1.1394736842105264,-3125,1.6533546325878594,-876
264,215,464,461,1.2279069767441861,-499,1.0065075921908895,3500
1569,1576,1771,3634,0.9955583756345178,-812,0.4873417721518987,3297
4134,1272,1323,1022,3.25,-4609,1.2945205479452055,874
225,1445,211,205,0.15570934256055363,2936,1.0292682926829269,-1999
1086,4508,1143,1021,0.240905057675244,3936,1.11949069539667,0
1000,1108,1323,901,0.9025270758122743,-1875,1.4683684794672587,1063
1344,1695,1326,1227,0.7929203539823009,-500,1.080684596577017,1001
210,187,201,214,1.1229946524064172,-249,0.9392523364485982,750
835,993,698,810,0.8408862034239678,1186,0.8617283950617284,376
663,637,1216,927,1.0408163265306123,126,1.3117583603020497,813
253,282,411,301,0.8971631205673759,-250,1.3654485049833887,2875
1407,1271,1043,922,1.107002360346184,-1563,1.1312364425162689,-1375
320,434,605,561,0.7373271889400922,-499,1.0784313725490196,563
965,1017,1800,1543,0.9488692232055064,-874,1.1665586519766689,1095
1180,1242,2560,1055,0.9500805152979066,-125,2.4265402843601898,-624
1494,1398,1786,1762,1.0686695278969958,-1000,1.0136208853575484,1126
1790,1596,4118,1695,1.1215538847117794,-1218,2.4294985250737464,-2234
2561,2054,3332,1336,1.2468354430379747,-686,2.4940119760479043,-3171
1802,1795,1235,998,1.003899721448468,-406,1.2374749498997997,1061
197,230,216,226,0.8565217391304348,1000,0.9557522123893806,2000
4667,1228,1560,1227,3.800488599348534,-4014,1.271393643031785,1407
903,1566,1854,848,0.5766283524904214,2248,2.186320754716981,-2875
975,602,688,807,1.6196013289036544,-2813,0.8525402726146221,2562
1371,1003,973,1194,1.3668993020937188,-1876,0.8149078726968174,2438
3542,2308,2594,2638,1.5346620450606585,-2421,0.9833206974981046,1531
1321,1275,795,645,1.036078431372549,-124,1.2325581395348837,937
1388,1231,4419,1184,1.1275385865150285,220,3.7322635135135136,-3437
6230,1124,1380,764,5.54270462633452,-6048,1.806282722513089,-188
4984,2391,2614,2377,2.0844834797156,-3546,1.0997055111485066,1375
1051,1204,1085,1048,0.8729235880398671,-1689,1.0353053435114503,2314
3136,2263,2417,2638,1.3857711003093238,-2220,0.9162244124336618,2312
2003,1442,1584,1929,1.3890429958391124,-2407,0.8211508553654744,2062
1460,1029,1253,1482,1.4188532555879494,-1124,0.8454790823211876,469
1328,1132,1206,6576,1.1731448763250882,-1499,0.18339416058394162,5570
2418,957,1169,1033,2.5266457680250785,-4282,1.1316553727008714,1439
555,1285,604,537,0.43190661478599224,1562,1.1247672253258845,1251
479,800,553,426,0.59875,876,1.2981220657276995,875
1807,1791,1771,1782,1.0089335566722502,-750,0.9938271604938271,2812
363,427,353,400,0.8501170960187353,124,0.8825,999
1437,2603,1705,1444,0.5520553207837111,2280,1.1807479224376731,-531
1093,1085,826,634,1.0073732718894008,-1751,1.3028391167192428,187
1438,1570,1406,1239,0.9159235668789809,843,1.1347861178369654,375
313,527,623,258,0.5939278937381404,1124,2.4147286821705425,-1875
1547,1517,1181,932,1.01977587343441,-437,1.2671673819742488,-999
1202,737,981,745,1.6309362279511532,-2813,1.316778523489933,1000
1059,1048,1225,3357,1.0104961832061068,-1377,0.364909145070003,4017
1091,692,644,1043,1.5765895953757225,-2811,0.6174496644295302,2937
1110,648,770,1098,1.712962962962963,-2499,0.7012750455373407,3125
995,936,3843,716,1.063034188034188,187,5.36731843575419,-3250
4342,3814,3302,2639,1.1384373361300473,-422,1.251231527093596,812
317,295,462,406,1.0745762711864406,999,1.1379310344827587,-501
334,519,510,311,0.6435452793834296,2124,1.639871382636656,-2126
347,367,549,433,0.9455040871934605,-1500,1.2678983833718245,1500
363,236,2287,217,1.5381355932203389,2501,10.539170506912443,-1062
3712,3418,6111,4131,1.0860152135751902,47,1.4793028322440087,-189
1658,1404,2413,1708,1.1809116809116809,-470,1.4127634660421546,-1436
2837,2282,3261,4439,1.243207712532866,-937,0.7346249155215139,2827
1092,1043,1494,1147,1.0469798657718121,-1126,1.3025283347863994,-220
286,412,345,239,0.6941747572815534,-1000,1.4435146443514644,-3501
723,1038,1292,676,0.6965317919075145,-125,1.9112426035502958,-1874
1403,1411,3074,1397,0.9943302622253721,-814,2.2004294917680745,-64
1704,1019,1063,1438,1.6722276741903828,-3593,0.739221140472879,3187
136,168,143,183,0.8095238095238095,-1000,0.7814207650273224,3249
1030,1255,1794,931,0.8207171314741036,626,1.9269602577873255,437
1138,1104,1110,4089,1.0307971014492754,-312,0.2714600146735143,4171
468,444,303,223,1.054054054054054,500,1.358744394618834,501
1159,1202,1204,4892,0.9642262895174709,-1500,0.24611610793131644,5344
388,438,480,390,0.8858447488584474,-875,1.2307692307692308,749
905,3051,1015,965,0.2966240576860046,3718,1.0518134715025906,-250
229,235,224,1003,0.9744680851063829,-3000,0.22333000997008973,3937
2641,3545,2978,2092,0.7449929478138223,1906,1.4235181644359465,420
251,492,245,212,0.5101626016260162,3249,1.1556603773584906,1
1163,1161,2167,1845,1.0017226528854435,0,1.1745257452574527,814
1311,1245,3492,1083,1.0530120481927712,249,3.224376731301939,-1140
1212,1145,1093,990,1.0585152838427947,-1187,1.104040404040404,1876
1373,1246,4110,886,1.1019261637239166,281,4.63882618510158,-2703
1107,1041,662,552,1.063400576368876,-1188,1.1992753623188406,2376
1540,1547,1775,1557,0.995475113122172,-1281,1.1400128452151574,314
1384,1308,2924,1099,1.0581039755351682,1001,2.6606005459508646,-828
941,1066,1658,1610,0.8827392120075047,-1500,1.0298136645962732,1062
4824,2389,2847,2155,2.0192549183758897,-3688,1.3211136890951276,2282
1379,1068,991,1197,1.2911985018726593,-2439,0.8279030910609858,1876
4669,1411,1879,1582,3.309000708717222,-4266,1.1877370417193427,1219
2478,2997,3422,2412,0.8268268268268268,1249,1.4187396351575456,-392
983,782,791,1068,1.2570332480818414,-2875,0.7406367041198502,1437
562,914,1049,453,0.6148796498905909,2626,2.315673289183223,-1937
1219,715,744,1076,1.7048951048951049,-3375,0.6914498141263941,3312
1923,2162,3206,1990,0.88945420906568,1751,1.6110552763819095,-234
2645,2392,2376,2483,1.1057692307692308,-531,0.9569069673781716,1501
1219,1337,1731,916,0.9117427075542259,-1499,1.8897379912663756,-95
1885,2153,3118,1709,0.8755225267069205,1530,1.8244587478057344,-578
1305,1184,1509,1888,1.102195945945946,564,0.7992584745762712,1656
978,847,3780,654,1.154663518299882,813,5.779816513761468,-3719
254,367,192,219,0.6920980926430518,876,0.8767123287671232,-1749
1023,1064,2900,907,0.9614661654135338,-251,3.197353914002205,-764
766,548,1328,1070,1.397810218978102,-187,1.2411214953271028,436
3937,797,1010,677,4.939774153074028,-4938,1.4918759231905465,875
339,411,1107,335,0.8248175182481752,-751,3.3044776119402983,-2124
243,240,374,266,1.0125,1,1.406015037593985,-249
836,664,694,542,1.2590361445783131,-1626,1.2804428044280443,1374
926,1465,1423,870,0.6320819112627987,2124,1.6356321839080459,-1626
1318,1298,972,882,1.0154083204930662,-1314,1.1020408163265305,1249
1742,1346,1435,1618,1.2942050520059436,437,0.8868974042027195,-501
1071,870,2918,913,1.2310344827586206,561,3.1960569550930997,-858
1289,883,994,1169,1.4597961494903737,-125,0.8502994011976048,1751
1295,1317,833,780,0.9832953682611997,-875,1.067948717948718,1124
437,542,453,990,0.8062730627306273,-1375,0.4575757575757576,3125
540,460,710,417,1.173913043478261,1,1.7026378896882495,-937
901,1178,1254,784,0.764855687606112,-874,1.5994897959183674,-313
531,849,821,403,0.6254416961130742,499,2.0372208436724564,-813
1773,1397,2334,1040,1.2691481746599858,-345,2.2442307692307693,-2000
1449,1351,1340,1392,1.072538860103627,-1157,0.9626436781609196,2125
897,1424,843,701,0.6299157303370787,1062,1.2025677603423681,-252
603,542,1144,916,1.1125461254612545,1124,1.2489082969432315,689
1201,1169,1325,3112,1.0273738237810095,-187,0.42577120822622105,3249
1877,1695,2061,3252,1.1073746312684365,-1813,0.6337638376383764,3234
1446,1525,1750,3159,0.9481967213114754,-1751,0.5539727761949984,3642
1407,1065,1248,1149,1.3211267605633803,-343,1.0861618798955615,-251
834,884,619,480,0.9434389140271493,437,1.2895833333333333,-249
2123,1798,2646,2156,1.1807563959955507,-968,1.2272727272727273,1376
1140,976,1104,820,1.1680327868852458,-1626,1.3463414634146342,-937
823,766,1134,948,1.0744125326370757,-1688,1.1962025316455696,1750
1869,1772,2194,1881,1.0547404063205417,-219,1.166400850611377,1188
3305,1157,1480,1060,2.856525496974935,-2766,1.3962264150943395,1468
1097,1445,1800,924,0.7591695501730104,2625,1.948051948051948,-1626
677,891,1005,571,0.7598204264870931,-1438,1.7600700525394046,-2876
5752,2233,2886,2229,2.5759068517689205,-4985,1.294751009421265,1344
475,567,592,751,0.8377425044091711,-1625,0.7882822902796272,1124
1335,1169,1359,1685,1.1420017108639864,-1250,0.8065281899109792,2468
184,227,501,225,0.8105726872246696,-2499,2.2266666666666666,624
1148,1009,663,658,1.1377601585728443,-751,1.0075987841945289,1687
617,995,1042,490,0.6201005025125628,1439,2.126530612244898,-439
584,697,598,496,0.8378766140602583,-1125,1.2056451612903225,125
4703,914,1326,755,5.145514223194748,-3874,1.7562913907284767,312
1127,1008,1088,2480,1.1180555555555556,-1374,0.43870967741935485,3624
641,532,985,1041,1.2048872180451127,-1626,0.9462055715658021,501
873,5986,793,831,0.14584029401937856,5501,0.9542719614921781,-1125
1101,1082,1900,1206,1.0175600739371533,1375,1.5754560530679933,-1343
1704,1668,2094,2190,1.0215827338129497,282,0.9561643835616438,1688
4113,1639,1803,1481,2.509456985967053,-3296,1.2174206617150574,1125
2991,1124,1138,1060,2.661032028469751,-3312,1.0735849056603775,812
3011,2502,2876,4545,1.20343725019984,-1749,0.6327832783278328,3281
1072,2902,1017,1179,0.3694004135079256,2937,0.8625954198473282,1623
2158,2053,2466,1606,1.0511446663419386,-876,1.535491905354919,-63
1067,2611,1075,963,0.4086556874760628,2186,1.1163032191069575,-436
695,621,609,764,1.1191626409017714,-2001,0.7971204188481675,3000
1088,845,2719,662,1.2875739644970414,688,4.1072507552870094,-2859
1325,1239,1089,868,1.069410815173527,-250,1.2546082949308757,1126
1270,555,727,1014,2.2882882882882885,-3561,0.7169625246548323,5188
529,448,896,865,1.1808035714285714,-250,1.0358381502890173,1127
1348,951,944,778,1.4174553101997898,-1938,1.2133676092544987,2000
865,3557,991,853,0.24318245712679223,3859,1.1617819460726846,314
571,394,401,550,1.4492385786802031,-1125,0.7290909090909091,4876
6011,1148,1613,895,5.236062717770035,-6788,1.8022346368715083,-376
1040,2608,1229,972,0.3987730061349693,1812,1.26440329218107,-64
1593,1449,1784,1215,1.0993788819875776,-1314,1.4683127572016461,1283
1877,967,1245,1721,1.9410548086866597,-3406,0.7234166182452063,3438
1652,1767,2003,3197,0.9349179400113187,-813,0.6265248670628715,3171
1246,804,851,1228,1.5497512437810945,-3313,0.6929967426710097,1375
471,452,529,851,1.0420353982300885,-1374,0.6216216216216216,2312
1573,3596,2026,1570,0.4374304783092325,2217,1.2904458598726114,655
1674,1491,1731,4498,1.1227364185110664,-1219,0.3848377056469542,3890
1145,1024,1966,1344,1.1181640625,-375,1.462797619047619,468
860,1565,1708,870,0.549520766773163,2250,1.9632183908045977,-2468
1518,1656,1165,1079,0.9166666666666666,-219,1.0797034291010195,623
931,1329,1508,780,0.7005267118133935,1374,1.9333333333333333,-1656
914,789,1236,793,1.1584283903675539,687,1.5586380832282472,938
1324,2127,2493,1328,0.6224729666196521,1626,1.8772590361445782,-2156
1257,1089,1193,1140,1.1542699724517906,-1312,1.0464912280701755,627
1045,1220,1119,1491,0.8565573770491803,-689,0.7505030181086519,3062
1027,1099,1094,1489,0.9344858962693358,-1752,0.7347212894560108,3217
1466,1385,1709,1677,1.0584837545126353,-500,1.0190816935002982,1623
306,470,588,245,0.6510638297872341,2876,2.4,-2000
954,1204,1298,5392,0.792358803986711,-1625,0.24072700296735905,5751
476,382,486,616,1.2460732984293195,-2375,0.788961038961039,1811
420,643,593,319,0.6531881804043546,2125,1.858934169278997,-251
1792,4655,1974,1505,0.3849624060150376,3657,1.3116279069767443,-125
5285,1539,2213,1804,3.4340480831708904,-5500,1.226718403547672,1468
6164,814,953,718,7.572481572481572,-7101,1.3272980501392757,750
677,670,1139,1068,1.01044776119403,-1000,1.0664794007490637,1187
1225,1121,1445,1639,1.0927743086529884,-1063,0.8816351433801098,2405
967,2306,925,921,0.41934084995663484,3094,1.004343105320304,187
289,337,224,255,0.857566765578635,499,0.8784313725490196,2251
1565,1278,5003,1263,1.2245696400625978,94,3.9612034837688044,-2891
1704,1064,1130,1436,1.6015037593984962,-2717,0.786908077994429,2500
2211,1348,1680,2130,1.6402077151335313,-2844,0.7887323943661971,3969
824,1071,1229,652,0.76937441643324,688,1.8849693251533743,-1188
460,811,893,481,0.5672009864364982,626,1.8565488565488566,-1688
1148,1046,1697,1340,1.0975143403441683,0,1.266417910447761,1906
1636,1558,2084,1963,1.0500641848523748,-1375,1.0616403464085584,1031
1706,1618,1844,3146,1.0543881334981458,-1438,0.586141131595677,2657
1776,4944,1654,1682,0.3592233009708738,4358,0.9833531510107015,-126
932,920,1212,1031,1.0130434782608695,312,1.1755577109602329,-1313
1026,997,683,592,1.0290872617853561,-750,1.1537162162162162,376
208,300,223,276,0.6933333333333334,749,0.8079710144927537,1249
4039,3840,3566,3041,1.0518229166666666,-545,1.1726405787569878,1563
1149,1250,1505,1434,0.9192,-876,1.0495118549511855,656
937,1846,932,781,0.5075839653304443,2594,1.1933418693982074,812
5741,1155,1569,985,4.97056277056277,-5766,1.5928934010152285,-688
1571,2419,2652,1482,0.649441918147995,1468,1.7894736842105263,-1595
1201,1028,2412,757,1.1682879377431907,686,3.1862615587846763,-3891
1606,1161,1688,1256,1.3832902670111973,-3843,1.3439490445859872,562
1270,1323,2357,1205,0.9599395313681028,1250,1.9560165975103734,-1281
674,669,747,6127,1.007473841554559,-1251,0.12191937326587236,6506
1958,1288,1371,1224,1.5201863354037266,-1937,1.1200980392156863,1375
3066,2363,2423,1649,1.297503173931443,-31,1.4693753790175865,-814
2781,2326,3543,2334,1.1956147893379192,-1187,1.5179948586118253,-140
362,286,295,372,1.2657342657342658,-251,0.793010752688172,750
1650,1474,1405,1270,1.1194029850746268,-906,1.1062992125984252,625
1450,1905,1216,1094,0.7611548556430446,-32,1.1115173674588665,1498
1062,967,1563,936,1.0982419855222336,436,1.669871794871795,-1220
1579,1766,1897,2461,0.8941109852774632,-750,0.7708248679398618,3499
1363,1211,1610,2014,1.1255161023947151,-939,0.7994041708043694,3656
2464,1058,1005,1060,2.328922495274102,-3124,0.9481132075471698,749
1056,1000,1506,804,1.056,249,1.873134328358209,1032
1127,1011,3058,883,1.1147378832838772,-375,3.463193657984145,-984
1585,1273,965,739,1.2450903377847604,187,1.3058186738836266,1187
496,619,707,408,0.8012924071082391,1625,1.732843137254902,-376
245,297,298,238,0.8249158249158249,-249,1.2521008403361344,0
1276,1788,1317,1174,0.7136465324384788,1124,1.1218057921635434,375
3309,2942,2988,2470,1.1247450713800136,-532,1.2097165991902834,811
1727,1485,1939,2116,1.162962962962963,-532,0.916351606805293,1377
1329,1313,1287,5236,1.012185833968012,-937,0.24579831932773108,5718
770,1170,1208,743,0.6581196581196581,63,1.6258411843876177,687
1792,1791,2668,1866,1.0005583472920156,-94,1.429796355841372,234
1459,1949,2325,1233,0.7485890200102616,1062,1.8856447688564477,-63
984,1162,2147,1025,0.846815834767642,-500,2.0946341463414635,29
1149,1029,561,586,1.1166180758017492,438,0.9573378839590444,500
2279,1831,3975,1394,1.2446750409612233,92,2.851506456241033,-3328
886,1371,1181,932,0.6462436177972283,1188,1.2671673819742488,1436
1592,1014,1110,1540,1.5700197238658777,-3094,0.7207792207792207,3126
964,1052,1131,758,0.9163498098859315,-1438,1.492084432717678,563
1167,1313,1918,1063,0.8888042650418888,64,1.804327375352775,-970
912,610,678,968,1.4950819672131148,-4812,0.7004132231404959,4312
1597,1900,2001,1419,0.8405263157894737,-125,1.4101479915433404,344
5375,1152,1368,1088,4.665798611111111,-5249,1.2573529411764706,563
466,537,599,294,0.8677839851024208,-3500,2.0374149659863945,626
956,1297,1518,938,0.7370855821125675,1250,1.6183368869936035,-1688
1380,1023,967,1132,1.348973607038123,-1093,0.8542402826855123,812
290,269,507,529,1.0780669144981412,-999,0.9584120982986768,814
1242,983,926,1039,1.2634791454730416,-1374,0.8912415784408084,2625
1750,1582,1482,1037,1.1061946902654867,313,1.429122468659595,-688
1479,1435,1002,767,1.0306620209059234,439,1.3063885267275097,1813
334,592,387,403,0.5641891891891891,2751,0.9602977667493796,2376
1526,1255,1997,1543,1.2159362549800796,-813,1.2942320155541154,-406
1378,1858,2165,1157,0.7416576964477933,1812,1.871218668971478,-404
2268,1758,2133,2920,1.2901023890784984,-1970,0.7304794520547945,2718
1434,1249,2973,1204,1.1481184947958367,407,2.469269102990033,-1248
723,841,1320,1171,0.8596908442330559,-624,1.1272416737830915,2532
2131,1585,4306,1508,1.3444794952681387,-154,2.8554376657824934,-3015
1123,1065,2104,1578,1.0544600938967137,625,1.3333333333333333,844
459,262,228,216,1.751908396946565,-3376,1.0555555555555556,2750
1203,1162,672,651,1.0352839931153184,-500,1.032258064516129,-375
1186,1075,1081,1682,1.1032558139534883,-688,0.6426872770511296,2656
1860,1846,3902,1870,1.0075839653304441,281,2.0866310160427806,-858
688,244,226,228,2.819672131147541,-6001,0.9912280701754386,249
2281,2281,4189,2169,1.0,811,1.9313047487321346,-954
1230,1544,1237,1213,0.7966321243523317,-249,1.019785655399835,750
2827,3734,2576,2346,0.7570969469737547,655,1.0980392156862746,562
1052,591,631,1010,1.7800338409475465,-3312,0.6247524752475248,3689
1913,1479,1316,1181,1.2934415145368492,-1157,1.1143099068585944,1250
3395,1375,1360,1137,2.4690909090909092,-3328,1.1961301671064204,1438
631,732,1159,708,0.8620218579234973,1500,1.637005649717514,312
956,1493,1673,868,0.6403215003348962,1438,1.9274193548387097,-2029
4287,3339,4242,5211,1.2839173405211142,-1157,0.8140472078295913,3703
1984,1667,1902,2753,1.1901619676064787,-1282,0.6908826734471486,3062
1312,783,845,1081,1.6756066411238826,-1249,0.7816836262719704,939
257,296,270,301,0.8682432432432432,-501,0.8970099667774086,1250
340,378,298,310,0.8994708994708994,-1250,0.9612903225806452,-1751
2010,1954,2214,1565,1.0286591606960083,-1626,1.414696485623003,156
1797,1371,1281,1738,1.3107221006564551,-470,0.737054085155351,1156
1700,1448,1527,1583,1.1740331491712708,-1564,0.9646241313960834,2249
